id,Durations,Distance,Latitude,Longitude,cluster,location_demand,wealth_index,availability,cost_efficiency,wait_time
36814,31.423333333333336,24.89374,41.90602597,-87.67531162,4,6.48683440608543,11.164797074166797,False,0.7087589600882976,12.68375506221884
36820,39.26316666666666,31.261860000000002,41.87740612,-87.62197165,5,6.48683440608543,11.164797074166795,True,0.6929207122041344,9.015727254286034
36827,35.501666666666665,28.65362,41.87925508,-87.642649,5,6.48683440608543,11.164797074166797,True,0.6946945499930582,10.957495169087094
36830,35.37,28.62005,41.89960211,-87.63330804,5,6.48683440608543,11.164797074166795,True,0.6933977418310836,9.1438182312691
36838,38.50683333333333,30.61591,41.89197151,-87.61294541,5,6.48683440608543,11.164797074166797,True,0.5721378004798022,11.600987327735238
36840,35.37,28.62005,41.89960211,-87.63330804,5,6.48683440608543,11.164797074166795,False,0.8236670459975981,8.461712966709003
36849,37.410666666666664,30.51834,41.88099447,-87.63274649,5,6.48683440608543,11.164797074166797,False,0.6368405059829737,6.557249781029246
36850,35.37,28.62005,41.89960211,-87.63330804,5,6.48683440608543,11.164797074166795,True,0.5354351356911786,8.6992924730927
36861,6.0215000000000005,1.9944300000000001,41.97907082,-87.90303966,0,6.48683440608543,11.164797074166797,True,0.72006645577686,6.8946234202242955
36871,38.50683333333333,30.61591,41.89197151,-87.61294541,5,6.48683440608543,11.164797074166795,True,0.6843866092595385,6.076920191239664
36872,32.645,26.10546,41.9049353,-87.64990723,4,6.48683440608543,11.164797074166797,True,0.7175147462390082,5.10373811265268
36881,37.60966666666666,29.839650000000002,41.89833179,-87.62076287,5,6.48683440608543,11.164797074166795,False,0.847557329504542,9.85560191112518
36883,37.8855,30.17,41.89092203,-87.61886836,5,6.48683440608543,11.164797074166797,True,0.8072489581475221,6.114043140145537
36891,37.410666666666664,30.51834,41.88099447,-87.63274649,5,6.48683440608543,11.164797074166795,False,0.7058032610141509,7.311461748248726
36894,27.154333333333334,20.923599999999997,41.97517094,-87.68751552,3,6.48683440608543,11.164797074166797,True,0.7397360237572486,10.311903774925225
36903,29.894166666666667,24.153669999999998,41.96581197,-87.65587879,4,6.48683440608543,11.164797074166795,True,0.771923624519776,4.806187516322462
36907,38.560833333333335,31.20391,41.87400538,-87.66351755,5,6.48683440608543,11.164797074166797,True,0.8313985920288017,10.13756647772828
36914,37.8855,30.17,41.89092203,-87.61886836,5,6.48683440608543,11.164797074166795,True,0.6714080076701461,5.87080964226554
36919,38.560833333333335,31.20391,41.87400538,-87.66351755,5,6.48683440608543,11.164797074166797,True,0.8900563140027531,8.377169172723057
36924,33.035,26.59955,41.91458571,-87.64596621,4,6.48683440608543,11.164797074166795,True,0.8807889435820614,8.336898356482921
36930,37.410666666666664,30.51834,41.88099447,-87.63274649,5,6.48683440608543,11.164797074166797,True,0.7815874964105172,10.354314255495549
36934,37.410666666666664,30.51834,41.88099447,-87.63274649,5,6.48683440608543,11.164797074166795,True,0.7466198897905979,9.856960581484486
36941,36.195,29.13379,41.89250778,-87.62621491,5,6.48683440608543,11.164797074166797,True,0.6348658788543471,7.323346514695483
36944,35.501666666666665,28.65362,41.87925508,-87.642649,5,6.48683440608543,11.164797074166795,False,0.7083134140237703,5.807562026568571
36952,31.39816666666667,24.98866,41.9442266,-87.65599818,4,6.48683440608543,11.164797074166797,True,0.6763118507655772,10.360240307076184
